#Chrom	Start	End	gene	Strand
chr21	46494492	46494493	ADARB1	+
chr21	46707810	46707811	POFUT2	-
chr21	46707966	46707967	LOC642852	+
chr21	46724421	46724422	LINC00315	-
chr21	46761909	46761910	LINC00316	-
chr21	46799543	46799544	Unk..100505827	-
chr21	46825096	46825097	COL18A1	+
chr21	46844984	46844985	COL18A1.AS1	-
chr21	46962350	46962351	SLC19A1	-
chr21	47256332	47256333	LOC100129027	-
chr21	47269874	47269875	PCBP3	+
chr21	47354888	47354889	Unk..100505866	-
chr21	47401662	47401663	COL6A1	+
chr21	47518032	47518033	COL6A2	+
chr21	47575480	47575481	FTCD	-
chr21	47604372	47604373	SPATC1L	-
chr21	47648737	47648738	LSS	-
chr21	47649157	47649158	MCM3AP.AS1	+
chr21	47705235	47705236	MCM3AP	-
chr21	47706266	47706267	YBEY	+
chr21	47743784	47743785	C21orf58	-
chr21	47744035	47744036	PCNT	+
chr21	47878861	47878862	DIP2A	+
chr21	48025034	48025035	S100B	-
chr21	48055526	48055527	PRMT2	+
chr22	16157937	16157938	Unk..400879	-
chr22	16162292	16162293	Unk..100506322	-
chr22	16287936	16287937	POTEH	-
chr22	16449803	16449804	OR11H1	-
chr22	17073699	17073700	CCT8L2	-
chr22	17082800	17082801	TPTEP1	+
chr22	17302583	17302584	XKR3	-
chr22	17308363	17308364	HSFY1P1	+
chr22	17387141	17387142	Unk..100287969	-
chr22	17489111	17489112	GAB4	-
chr22	17517459	17517460	CECR7	+
chr22	17565848	17565849	IL17RA	+
chr22	17592064	17592065	Unk..100506204	+
chr22	17602256	17602257	TMEM121B	-
chr22	17646176	17646177	HDHD5	-
chr22	17640278	17640279	HDHD5.AS1	+
chr22	17690778	17690779	ADA2	-
chr22	17956629	17956630	CECR2	+
chr22	18043182	18043183	SLC25A18	+
chr22	18111587	18111588	ATP6V1E1	-
chr22	18121484	18121485	BCL2L13	+
chr22	18257257	18257258	BID	-
chr22	18247024	18247025	MIR3198.1	-
chr22	18260055	18260056	LINC00528	+
chr22	18507324	18507325	MICAL3	-
chr22	18284834	18284835	Unk..100506240	+
chr22	18463726	18463727	MIR648	-
chr22	18512150	18512151	LINC01634	+
chr22	18560685	18560686	PEX26	+
chr22	18572580	18572581	Unk..100506261	+
chr22	18593452	18593453	TUBA8	+
chr22	18640618	18640619	Unk..100506285	-
chr22	18632757	18632758	USP18	+
chr22	18666533	18666534	Unk..100506309	-
chr22	18721539	18721540	Unk..727962	+
chr22	18779473	18779474	GGT3P	-
chr22	18832443	18832444	Unk..100132900	-
chr22	18842617	18842618	Unk..100287541	+
chr22	18893735	18893736	DGCR6	+
chr22	18923813	18923814	PRODH	-
chr22	18958026	18958027	DGCR5	+
chr22	18985530	18985531	Unk..100287576	+
chr22	19001865	19001866	Unk..100506454	+
chr22	19005346	19005347	DGCR9	+
chr22	19010136	19010137	DGCR10	+
chr22	19020561	19020562	Unk..402036	-
chr22	19109966	19109967	DGCR2	-
chr22	19035887	19035888	DGCR11	-
chr22	19132189	19132190	ESS2	-
chr22	19118320	19118321	TSSK2	+
chr22	19137795	19137796	GSC2	-
chr22	19166300	19166301	SLC25A1	-
chr22	19279238	19279239	CLTCL1	-
chr22	19419218	19419219	HIRA	-
chr22	19420035	19420036	MRPL40	+
chr22	19435754	19435755	C22orf39	-
chr22	19435415	19435416	Unk..100506503	+
chr22	19466737	19466738	UFD1	-
chr22	19467413	19467414	CDC45	+
chr22	19512859	19512860	CLDN5	-
chr22	19554361	19554362	LINC00895	-
chr22	19701986	19701987	SEPT5	+
chr22	19711065	19711066	GP1BB	+
chr22	19744225	19744226	TBX1	+
chr22	19842461	19842462	GNB1L	-
chr22	19842370	19842371	RTL10	-
chr22	19929358	19929359	TXNRD2	-
chr22	19880389	19880390	Unk..100506524	-
chr22	19929262	19929263	COMT	+
chr22	20004308	20004309	ARVCF	-
chr22	20008630	20008631	TANGO2	+
chr22	20020661	20020662	MIR185	+
chr22	20067754	20067755	DGCR8	+
chr22	20073580	20073581	MIR1306	+
chr22	20104767	20104768	TRMT2A	-
chr22	20105023	20105024	RANBP1	+
chr22	20119363	20119364	ZDHHC8	+
chr22	20137424	20137425	CCDC188	-
chr22	20193854	20193855	LINC00896	+
chr22	20255815	20255816	RTN4R	-
chr22	20236733	20236734	MIR1286	-
chr22	20307627	20307628	DGCR6L	-
chr22	20325589	20325590	Unk..729444	+
chr22	20378336	20378337	TMEM191B	+
chr22	20398694	20398695	PI4KAP1	-
chr22	20401298	20401299	Unk..100506613	-
chr22	20461785	20461786	RIMBP3	-
chr22	20487363	20487364	CA15P2	-
chr22	20656827	20656828	LINC01660	-
chr22	20656781	20656782	Unk..100506954	-
chr22	20692621	20692622	FAM230A	+
chr22	20745047	20745048	USP41	-
chr22	20748479	20748480	ZNF74	+
chr22	20792145	20792146	SCARF2	-
chr22	20850169	20850170	KLHL22	-
chr22	20861885	20861886	MED15	+
chr22	20981605	20981606	SMPD4P1	-
chr22	21043842	21043843	POM121L4P	+
chr22	21055401	21055402	TMEM191A	+
chr22	21213069	21213070	PI4KA	-
chr22	21128382	21128383	SERPIND1	+
chr22	21213291	21213292	SNAP29	+
chr22	21271713	21271714	CRKL	+
chr22	21311379	21311380	Unk..100507329	+
chr22	21319417	21319418	AIFM3	+
chr22	21336557	21336558	LZTR1	+
chr22	21356403	21356404	THAP7	-
chr22	21356210	21356211	THAP7.AS1	+
chr22	21368575	21368576	TUBA3FP	-
chr22	21369441	21369442	P2RX6	+
chr22	21386846	21386847	SLC7A4	-
chr22	21388560	21388561	MIR649	-
chr22	21398537	21398538	P2RX6P	-
chr22	21400248	21400249	LRRC74B	+
chr22	21522230	21522231	Unk..284861	+
chr22	21579842	21579843	GGT2	-
chr22	21633740	21633741	Unk..100132705	-
chr22	21636713	21636714	POM121L8P	+
chr22	21738039	21738040	RIMBP3B	+
chr22	21771692	21771693	HIC2	+
chr22	21822093	21822094	Unk..100507089	+
chr22	21822576	21822577	TMEM191C	+
chr22	21871779	21871780	PI4KAP2	-
chr22	21905749	21905750	RIMBP3C	-
chr22	21921956	21921957	UBE2L3	+
chr22	21984339	21984340	YDJC	-
chr22	21987085	21987086	CCDC116	+
chr22	21996541	21996542	SDF2L1	+
chr22	22007269	22007270	MIR301B	+
chr22	22007592	22007593	MIR130B	+
chr22	22020272	22020273	PPIL2	+
chr22	22090070	22090071	YPEL1	-
chr22	22221969	22221970	MAPK1	-
chr22	22307249	22307250	PPM1F	-
chr22	22284504	22284505	Unk..100507442	-
chr22	22292608	22292609	LOC100286925	+
chr22	22337146	22337147	TOP3B	-
chr22	22385392	22385393	PRAMENP	-
chr22	22385391	22385392	IGLV4.69	+
chr22	22453170	22453171	IGLV8.61	+
chr22	22516590	22516591	IGLV4.60	+
chr22	22550198	22550199	IGLV6.57	+
chr22	22556068	22556069	IGLV11.55	+
chr22	22569196	22569197	IGLV10.54	+
chr22	22599199	22599200	VPREB1	+
chr22	22652462	22652463	BMS1P20	+
chr22	22673020	22673021	IGLV5.52	+
chr22	22676863	22676864	IGLV1.51	+
chr22	22681708	22681709	IGLV1.50	+
chr22	22697575	22697576	IGLV9.49	+
chr22	22707288	22707289	IGLV5.48	+
chr22	22712142	22712143	IGLV1.47	+
chr22	22724015	22724016	IGLV7.46	+
chr22	22730382	22730383	IGLV5.45	+
chr22	22735248	22735249	IGLV1.44	+
chr22	22749389	22749390	IGLV7.43	+
chr22	22764148	22764149	IGLV1.40	+
chr22	22781880	22781881	IGLV5.37	+
chr22	22786335	22786336	IGLV1.36	+
chr22	22863504	22863505	ZNF280B	-
chr22	22874612	22874613	ZNF280A	-
chr22	22901695	22901696	PRAME	-
chr22	22901755	22901756	LL22NC03.63E9.3	+
chr22	22930683	22930684	IGLV2.33	+
chr22	22937036	22937037	IGLV3.32	+
chr22	22987011	22987012	POM121L1P	-
chr22	22988781	22988782	GGTLC2	+
chr22	23010795	23010796	IGLV3.27	+
chr22	23029232	23029233	IGLV3.25	+
chr22	23040435	23040436	IGLV2.23	+
chr22	23046813	23046814	IGLV3.22	+
chr22	23054903	23054904	IGLV3.21	+
chr22	23063147	23063148	IGLV3.19	+
chr22	23077107	23077108	IGLV2.18	+
chr22	23089907	23089908	IGLV3.16	+
chr22	23101229	23101230	IGLV2.14	+
chr22	23114325	23114326	IGLV3.12	+
chr22	23135021	23135022	IGLV2.11	+
chr22	23154278	23154279	IGLV3.10	+
chr22	23161621	23161622	IGLV3.9	+
chr22	23165314	23165315	IGLV2.8	+
chr22	23213717	23213718	IGLV4.3	+
chr22	23223091	23223092	IGLV3.1	+
chr22	23229959	23229960	IGLL5	+
chr22	23235960	23235961	IGLJ1	+
chr22	23237554	23237555	IGLC1	+
chr22	23243616	23243617	Unk..100287891	-
chr22	23241797	23241798	IGLJ2	+
chr22	23243155	23243156	IGLC2	+
chr22	23248972	23248973	Unk..100287927	-
chr22	23247167	23247168	IGLJ3	+
chr22	23248511	23248512	IGLC3	+
chr22	23252739	23252740	IGLJ4	+
chr22	23256442	23256443	IGLJ5	+
chr22	23263569	23263570	IGLJ7	+
chr22	23264765	23264766	IGLC7	+
chr22	23484240	23484241	RSPH14	-
chr22	23412668	23412669	GNAZ	+
chr22	23487512	23487513	RAB36	+
chr22	23522551	23522552	BCR	+
chr22	23604953	23604954	FBXW4P1	+
chr22	23722452	23722453	CES5AP1	-
chr22	23744798	23744799	ZDHHC8P1	-
chr22	23829166	23829167	LINC01658	-
chr22	23922494	23922495	IGLL1	-
chr22	23974507	23974508	DRICH1	-
chr22	24059609	24059610	GUSBP11	-
chr22	24033047	24033048	RGL4	+
chr22	24093278	24093279	ZNF70	-
chr22	24096629	24096630	VPREB3	-
chr22	24105207	24105208	C22orf15	+
chr22	24110140	24110141	CHCHD10	-
chr22	24115035	24115036	MMP11	+
chr22	24129149	24129150	SMARCB1	+
chr22	24181198	24181199	DERL3	-
chr22	24199058	24199059	SLC2A11	+
chr22	24236564	24236565	MIF	+
chr22	24303367	24303368	GSTT2B	-
chr22	24309025	24309026	DDTL	+
chr22	24322018	24322019	DDT	-
chr22	24322313	24322314	GSTT2	+
chr22	24347257	24347258	GSTTP1	-
chr22	24373116	24373117	LOC391322	+
chr22	24384283	24384284	GSTT1	-
chr22	24401898	24401899	GSTTP2	-
chr22	24407764	24407765	CABIN1	+
chr22	24577443	24577444	SUSD2	+
chr22	24641109	24641110	GGT5	-
chr22	24647588	24647589	POM121L9P	+
chr22	24666785	24666786	SPECC1L	+
chr22	24823529	24823530	ADORA2A	+
chr22	24890782	24890783	ADORA2A.AS1	-
chr22	24891250	24891251	UPB1	+
chr22	24951274	24951275	GUCD1	-
chr22	24951617	24951618	SNRPD3	+
chr22	24979717	24979718	GGT1	+
chr22	24989034	24989035	LRRC75B	-
chr22	25028881	25028882	BCRP3	+
chr22	25055113	25055114	POM121L10P	-
chr22	25170682	25170683	PIWIL3	-
chr22	25160467	25160468	TOP1P2	+
chr22	25202135	25202136	SGSM1	+
chr22	25335313	25335314	TMEM211	-
chr22	25423940	25423941	KIAA1671	+
chr22	25595824	25595825	CRYBB3	+
chr22	25615611	25615612	CRYBB2	+
chr22	25714223	25714224	IGLL3P	+
chr22	25777543	25777544	LRP5L	-
chr22	25844053	25844054	CRYBB2P1	+
chr22	25872184	25872185	Unk..100507580	+
chr22	25960860	25960861	GRK3	+
chr22	26138119	26138120	MYO18B	+
chr22	26565439	26565440	SEZ6L	+
chr22	26825279	26825280	ASPHD2	+
chr22	26879819	26879820	HPS4	-
chr22	26879849	26879850	SRRD	+
chr22	26908436	26908437	TFIP11	-
chr22	26908475	26908476	LOC100507599	+
chr22	26986088	26986089	TPST2	-
chr22	26951288	26951289	MIR548J	-
chr22	27013990	27013991	CRYBB1	-
chr22	27017927	27017928	CRYBA4	+
chr22	27053445	27053446	MIAT	+
chr22	27114085	27114086	Unk..100507637	+
chr22	27706604	27706605	LINC02554	+
chr22	28197485	28197486	MN1	-
chr22	28245393	28245394	Unk..100507669	+
chr22	28315254	28315255	PITPNB	-
chr22	28315363	28315364	TTC28.AS1	+
chr22	28316599	28316600	MIR3199.1	-
chr22	28316513	28316514	MIR3199.2	+
chr22	29075852	29075853	TTC28	-
chr22	29137821	29137822	CHEK2	-
chr22	29138042	29138043	HSCB	+
chr22	29168661	29168662	CCDC117	+
chr22	29196559	29196560	XBP1	-
chr22	29279889	29279890	ZNRF3	+
chr22	29457906	29457907	C22orf31	-
chr22	29469065	29469066	KREMEN1	+
chr22	29601952	29601953	EMID1	+
chr22	29663913	29663914	RHBDD3	-
chr22	29663997	29663998	EWSR1	+
chr22	29702996	29702997	GAS2L1	+
chr22	29711747	29711748	RASL10A	-
chr22	29784571	29784572	AP1B1	-
chr22	29729246	29729247	SNORD125	-
chr22	29838117	29838118	RFPL1S	-
chr22	29834571	29834572	RFPL1	+
chr22	29876180	29876181	NEFH	+
chr22	29949735	29949736	THOC5	-
chr22	29977143	29977144	NIPSNAP1	-
chr22	29999544	29999545	NF2	+
chr22	30116343	30116344	CABP7	+
chr22	30162968	30162969	ZMAT5	-
chr22	30163357	30163358	UQCR10	+
chr22	30234253	30234254	ASCC2	-
chr22	30279157	30279158	MTMR3	+
chr22	30306837	30306838	RNU5F.1	-
chr22	30476452	30476453	HORMAD2	+
chr22	30642795	30642796	LIF	-
chr22	30662839	30662840	OSM	-
chr22	30685615	30685616	CASTOR1	-
chr22	30722893	30722894	TBC1D10A	-
chr22	30752912	30752913	SF3A1	-
chr22	30752626	30752627	CCDC157	+
chr22	30770866	30770867	KIAA1656	-
chr22	30783301	30783302	RNF215	-
chr22	30792932	30792933	SEC14L2	+
chr22	30821719	30821720	MTFP1	+
chr22	30831630	30831631	Unk..646513	+
chr22	30868033	30868034	SEC14L3	-
chr22	30877742	30877743	SDC4P	-
chr22	30901697	30901698	SEC14L4	-
chr22	30942668	30942669	SEC14L6	-
chr22	30960875	30960876	GAL3ST1	-
chr22	31002999	31003000	PES1	-
chr22	31003069	31003070	TCN2	+
chr22	31031792	31031793	SLC35E4	+
chr22	31052326	31052327	Unk..100506075	-
chr22	31063871	31063872	DUSP18	-
chr22	31090792	31090793	OSBP2	+
chr22	31127543	31127544	MIR3200	+
chr22	31318294	31318295	MORC2.AS1	+
chr22	31364186	31364187	MORC2	-
chr22	31365633	31365634	TUG1	+
chr22	31477304	31477305	SMTN	+
chr22	31503550	31503551	SELENOM	-
chr22	31518960	31518961	INPP5J	+
chr22	31536468	31536469	PLA2G3	-
chr22	31556107	31556108	Unk..100133224	-
chr22	31556137	31556138	RNF185	+
chr22	31608249	31608250	LIMK2	+
chr22	31688519	31688520	PIK3IP1	-
chr22	31742248	31742249	PATZ1	-
chr22	31725009	31725010	Unk..84843	+
chr22	31742744	31742745	LINC01521	+
chr22	31795538	31795539	DRG1	+
chr22	31885873	31885874	EIF4ENIF1	-
chr22	31892260	31892261	SFI1	+
chr22	32026809	32026810	PISD	-
chr22	32146119	32146120	PRR14L	-
chr22	32150068	32150069	DEPDC5	+
chr22	32341335	32341336	C22orf24	-
chr22	32340478	32340479	YWHAH	+
chr22	32439018	32439019	SLC5A1	+
chr22	32555242	32555243	C22orf42	-
chr22	32600717	32600718	RFPL2	-
chr22	32651317	32651318	SLC5A4	-
chr22	32750871	32750872	RFPL3	+
chr22	32767062	32767063	RFPL3S	-
chr22	32808273	32808274	RTCB	-
chr22	32853372	32853373	BPIFC	-
chr22	32870706	32870707	FBXO7	+
chr22	33454376	33454377	SYN3	-
chr22	33196801	33196802	TIMP3	+
chr22	34316415	34316416	LARGE1	-
chr22	34120971	34120972	LARGE.AS1	+
chr22	35462129	35462130	ISX	+
chr22	35653444	35653445	HMGXB4	+
chr22	35695267	35695268	TOM1	+
chr22	35777059	35777060	HMOX1	+
chr22	35796115	35796116	MCM5	+
chr22	35937351	35937352	RASD2	+
chr22	36019400	36019401	MB	-
chr22	36044423	36044424	APOL6	+
chr22	36113918	36113919	APOL5	+
chr22	36424584	36424585	RBFOX2	-
chr22	36562224	36562225	APOL3	-
chr22	36600878	36600879	APOL4	-
chr22	36635999	36636000	APOL2	-
chr22	36649116	36649117	APOL1	+
chr22	36784062	36784063	MYH9	-
chr22	36877686	36877687	TXN2	-
chr22	36903147	36903148	FOXRED2	-
chr22	36925276	36925277	EIF3D	-
chr22	37098902	37098903	CACNG2	-
chr22	37172171	37172172	IFT27	-
chr22	37215516	37215517	PVALB	-
chr22	37257029	37257030	NCF4	+
chr22	37309674	37309675	CSF2RB	+
chr22	37361288	37361289	LL22NC01.81G9.3	+
chr22	37403876	37403877	TEX33	-
chr22	37415490	37415491	TST	-
chr22	37415701	37415702	MPST	+
chr22	37447778	37447779	KCTD17	+
chr22	37499692	37499693	TMPRSS6	-
chr22	37545961	37545962	IL2RB	-
chr22	37584329	37584330	C1QTNF6	-
chr22	37608352	37608353	SSTR3	-
chr22	37640304	37640305	RAC2	-
chr22	37678494	37678495	CYTH4	+
chr22	37750878	37750879	LOC100506271	-
chr22	37823504	37823505	ELFN2	-
chr22	37882477	37882478	MFNG	-
chr22	37915209	37915210	CARD10	-
chr22	37956470	37956471	CDC42EP1	+
chr22	37976023	37976024	LGALS2	-
chr22	38004480	38004481	GGA1	+
chr22	38035683	38035684	SH3BP1	+
chr22	38054736	38054737	PDXP	+
chr22	38071612	38071613	LGALS1	+
chr22	38082343	38082344	NOL12	+
chr22	38092994	38092995	TRIOBP	+
chr22	38201113	38201114	H1F0	+
chr22	38203911	38203912	GCAT	+
chr22	38219388	38219389	GALR3	+
chr22	38240352	38240353	ANKRD54	-
chr22	38240377	38240378	MIR658	-
chr22	38243780	38243781	MIR659	-
chr22	38245369	38245370	EIF3L	+
chr22	38302345	38302346	MICALL1	+
chr22	38349602	38349603	C22orf23	-
chr22	38349673	38349674	POLR2F	+
chr22	38380538	38380539	SOX10	-
chr22	38382169	38382170	Unk..100131530	+
chr22	38453261	38453262	PICK1	+
chr22	38479169	38479170	SLC16A8	-
chr22	38506675	38506676	BAIAP2L2	-
chr22	38577760	38577761	PLA2G6	-
chr22	38597938	38597939	MAFF	+
chr22	38669039	38669040	TMEM184B	-
chr22	38714088	38714089	CSNK1E	-
chr22	38794930	38794931	LOC400927	-
chr22	38851202	38851203	KCNJ4	-
chr22	38864082	38864083	KDELR3	+
chr22	38902344	38902345	DDX17	-
chr22	38966188	38966189	DMC1	-
chr22	39052633	39052634	FAM227A	-
chr22	39052657	39052658	CBY1	+
chr22	39077774	39077775	Unk..100506326	-
chr22	39077953	39077954	TOMM22	+
chr22	39099040	39099041	Unk..100506349	-
chr22	39096458	39096459	JOSD1	-
chr22	39101806	39101807	GTPBP1	+
chr22	39151946	39151947	SUN2	-
chr22	39190160	39190161	DNAL4	-
chr22	39240016	39240017	NPTXR	-
chr22	39247188	39247189	Unk..100506361	+
chr22	39268257	39268258	CBX6	-
chr22	39348755	39348756	Unk..100506375	+
chr22	39378404	39378405	APOBEC3B	+
chr22	39410264	39410265	APOBEC3C	+
chr22	39417117	39417118	APOBEC3D	+
chr22	39436672	39436673	APOBEC3F	+
chr22	39473009	39473010	APOBEC3G	+
chr22	39493228	39493229	APOBEC3H	+
chr22	39548537	39548538	CBX7	-
chr22	39570673	39570674	Unk..200317	-
chr22	39640956	39640957	PDGFB	-
chr22	39715669	39715670	RPL3	-
chr22	39709915	39709916	SNORD83B	-
chr22	39711311	39711312	SNORD83A	-
chr22	39712900	39712901	SNORD139	-
chr22	39715117	39715118	SNORD43	-
chr22	39745953	39745954	SYNGR1	+
chr22	39795758	39795759	TAB1	+
chr22	39828164	39828165	LOC100506472	+
chr22	39853324	39853325	MGAT3	+
chr22	39871445	39871446	Unk..100506493	+
chr22	39898283	39898284	MIEF1	+
chr22	39916568	39916569	ATF4	+
chr22	39928859	39928860	RPS19BP1	-
chr22	39966757	39966758	CACNA1I	+
chr22	40289793	40289794	ENTHD1	-
chr22	40297085	40297086	GRAP2	+
chr22	40356400	40356401	Unk..100506525	+
chr22	40390952	40390953	FAM83F	+
chr22	40440820	40440821	TNRC6B	+
chr22	40742503	40742504	ADSL	+
chr22	40766594	40766595	SGSM3	+
chr22	41032689	41032690	MKL1	-
chr22	41075181	41075182	MCHR1	+
chr22	41215391	41215392	SLC25A17	-
chr22	41252686	41252687	ST13	-
chr22	41253093	41253094	XPNPEP3	+
chr22	41258129	41258130	DNAJB7	-
chr22	41347384	41347385	RBX1	+
chr22	41488516	41488517	MIR1281	+
chr22	41488613	41488614	EP300	+
chr22	41601312	41601313	L3MBTL2	+
chr22	41613630	41613631	LOC100506544	-
chr22	41636934	41636935	CHADL	-
chr22	41682215	41682216	RANGAP1	-
chr22	41697566	41697567	ZC3H7B	+
chr22	41763391	41763392	TEF	+
chr22	41843026	41843027	TOB2	-
chr22	41864707	41864708	PHF5A	-
chr22	41865128	41865129	ACO2	+
chr22	41940478	41940479	POLR3H	-
chr22	41957013	41957014	CSDC2	+
chr22	41985870	41985871	PMM1	-
chr22	41996702	41996703	Unk..100506588	-
chr22	42016915	42016916	DESI1	-
chr22	42017294	42017295	XRCC6	+
chr22	42084912	42084913	SNU13	-
chr22	42073251	42073252	Unk..100506562	-
chr22	42086546	42086547	C22orf46	+
chr22	42095517	42095518	MEI1	+
chr22	42196677	42196678	CCDC134	+
chr22	42229105	42229106	SREBF2	+
chr22	42296947	42296948	MIR33A	+
chr22	42310670	42310671	SHISA8	-
chr22	42322820	42322821	TNFRSF13C	-
chr22	42343147	42343148	CENPM	-
chr22	42348190	42348191	LINC00634	+
chr22	42372930	42372931	SEPT3	+
chr22	42394728	42394729	WBP2NL	+
chr22	42466845	42466846	NAGA	-
chr22	42470254	42470255	FAM109B	+
chr22	42475698	42475699	SMDT1	+
chr22	42486887	42486888	NDUFA6	-
chr22	42486936	42486937	NDUFA6.AS1	+
chr22	42526882	42526883	CYP2D6	-
chr22	42531615	42531616	Unk..100287153	+
chr22	42540574	42540575	CYP2D7	-
chr22	42611444	42611445	TCF20	-
chr22	42665758	42665759	OGFRP1	+
chr22	42765215	42765216	Unk..100134361	-
chr22	42828400	42828401	NFAM1	-
chr22	42896584	42896585	SERHL	+
chr22	42898922	42898923	Unk..100506662	-
chr22	42915828	42915829	RRP7A	-
chr22	42949924	42949925	SERHL2	+
chr22	42978016	42978017	RRP7BP	-
chr22	43010961	43010962	POLDIP3	-
chr22	43011250	43011251	RNU12	+
chr22	43045404	43045405	CYB5R3	-
chr22	43036606	43036607	ATP5L2	-
chr22	43116875	43116876	A4GALT	-
chr22	43253407	43253408	ARFGAP3	-
chr22	43411183	43411184	PACSIN2	-
chr22	43434476	43434477	LOC100506679	+
chr22	43485433	43485434	TTLL1	-
chr22	43506756	43506757	BIK	+
chr22	43539402	43539403	MCAT	-
chr22	43547534	43547535	TSPO	+
chr22	43583136	43583137	TTLL12	-
chr22	43739354	43739355	SCUBE1	-
chr22	43808019	43808020	MPPED1	+
chr22	44208216	44208217	EFCAB6	-
chr22	44258377	44258378	SULT4A1	-
chr22	44287892	44287893	PNPLA5	-
chr22	44319618	44319619	PNPLA3	+
chr22	44351260	44351261	SAMM50	+
chr22	44395172	44395173	PARVB	+
chr22	44568835	44568836	PARVG	+
chr22	44708730	44708731	SHISAL1	-
chr22	44894004	44894005	RTL6	-
chr22	44965219	44965220	LINC00207	+
chr22	45064592	45064593	PRR5	+
chr22	45098381	45098382	PRR5.ARHGAP8	+
chr22	45148437	45148438	ARHGAP8	+
chr22	45405808	45405809	PHF21B	-
chr22	45368164	45368165	Unk..100506695	-
chr22	45559661	45559662	NUP50.AS1	-
chr22	45559725	45559726	NUP50	+
chr22	45636649	45636650	KIAA0930	-
chr22	45596899	45596900	MIR1249	-
chr22	45680867	45680868	UPK3A	+
chr22	45705080	45705081	FAM118A	+
chr22	45809499	45809500	SMC1B	-
chr22	45809573	45809574	RIBC2	+
chr22	45898718	45898719	FBLN1	+
chr22	46001533	46001534	LINC01589	-
chr22	46067677	46067678	ATXN10	+
chr22	46373007	46373008	WNT7B	-
chr22	46345835	46345836	Unk..100506756	+
chr22	46402495	46402496	LOC730668	+
chr22	46440747	46440748	LINC00899	-
chr22	46450023	46450024	PRR34	-
chr22	46449725	46449726	PRR34.AS1	+
chr22	46481876	46481877	MIRLET7BHG	+
chr22	46508628	46508629	MIRLET7A3	+
chr22	46509565	46509566	MIRLET7B	+
chr22	46546498	46546499	PPARA	+
chr22	46646192	46646193	CDPF1	-
chr22	46659218	46659219	PKDREJ	-
chr22	46663860	46663861	TTC38	+
chr22	46692556	46692557	GTSE1.AS1	-
chr22	46692637	46692638	GTSE1	+
chr22	46731297	46731298	TRMU	+
chr22	46933066	46933067	CELSR1	-
chr22	46937391	46937392	Unk..100506813	+
chr22	47022657	47022658	GRAMD4	+
chr22	47134151	47134152	CERK	-
chr22	47158517	47158518	TBC1D22A	+
chr22	47311915	47311916	TBC1D22A.AS1	-
chr22	47513110	47513111	LPEQ6126	-
chr22	48027317	48027318	LINC00898	-
chr22	48670175	48670176	MIR3201	+
chr22	48844275	48844276	Unk..100506877	+
chr22	48885287	48885288	FAM19A5	+
chr22	48943198	48943199	Unk..100506889	-
chr22	49262581	49262582	LINC01310	+
chr22	50009363	50009364	Unk..100506932	-
chr22	50051189	50051190	C22orf34	-
chr22	50218451	50218452	BRD1	-
chr22	50173957	50173958	Unk..90834	-
chr22	50247496	50247497	ZBED4	+
chr22	50312105	50312106	ALG12	-
chr22	50312282	50312283	CRELD2	+
chr22	50354142	50354143	PIM3	+
chr22	50451054	50451055	IL17REL	-
chr22	50493054	50493055	TTLL8	-
chr22	50524357	50524358	MLC1	-
chr22	50528434	50528435	MOV10L1	+
chr22	50609159	50609160	PANX2	+
chr22	50624359	50624360	TRABD	+
chr22	50639407	50639408	SELENOO	+
chr22	50683399	50683400	TUBGCP6	-
chr22	50689833	50689834	HDAC10	-
chr22	50700088	50700089	MAPK12	-
chr22	50708778	50708779	MAPK11	-
chr22	50746000	50746001	PLXNB2	-
chr22	50765488	50765489	DENND6B	-
chr22	50781759	50781760	PPP6R2	+
chr22	50913463	50913464	SBF1	-
chr22	50920011	50920012	ADM2	+
chr22	50925212	50925213	MIOX	+
chr22	50946134	50946135	LMF2	-
chr22	50946644	50946645	NCAPH2	+
chr22	50964867	50964868	SCO2	-
chr22	50968513	50968514	TYMP	-
chr22	50971007	50971008	ODF3B	-
chr22	50986461	50986462	KLHDC7B	+
chr22	51001327	51001328	SYCE3	-
chr22	51017095	51017096	CPT1B	-
